DISCIPLINE,cdb32d12-3aa3-48cf-8c61-35e79ed20813,PCC
CHAPTER,c86d2fe7-2dfb-4565-807d-0574efbfc37f,Course Design,1,The following general principles of course design list the criteria~ responsibilities and restrictions governing Course Designers as the architects of the sport of IPSC shooting. ,cdb32d12-3aa3-48cf-8c61-35e79ed20813
CHAPTER,49e6de35-6d75-49fa-afd9-4c18e4f2172c,Range and Course Construction,2,The following general regulations of course construction list the criteria~ responsibilities and restrictions applicable to courses of fire in IPSC matches. Course Designers~ host organizations and officials are governed by these regulations. ,cdb32d12-3aa3-48cf-8c61-35e79ed20813
CHAPTER,a79c0382-d014-4ba4-8f21-dea979f9e067,Course Information,3,,cdb32d12-3aa3-48cf-8c61-35e79ed20813
CHAPTER,9071bf64-3560-48d5-a8f6-ce0831e88afc,Range Equipment,4,,cdb32d12-3aa3-48cf-8c61-35e79ed20813
CHAPTER,5e0cda95-8451-400b-99f0-5cd03979ce93,Competitor Equipment,5,,cdb32d12-3aa3-48cf-8c61-35e79ed20813
CHAPTER,59271ca0-0719-4d94-9252-28c5b053bacb,Match Structure,6,,cdb32d12-3aa3-48cf-8c61-35e79ed20813
CHAPTER,a60f3827-c3c8-4018-8059-e45221c0a1a5,Match Management,7,,cdb32d12-3aa3-48cf-8c61-35e79ed20813
CHAPTER,5b702d6a-0ad4-4c45-8c35-8dde21080dd6,The Course of Fire,8,,cdb32d12-3aa3-48cf-8c61-35e79ed20813
CHAPTER,5231d906-bc73-452c-a752-0a5a7f168391,Scoring,9,,cdb32d12-3aa3-48cf-8c61-35e79ed20813
CHAPTER,e436aa69-4e8b-4c95-996c-2b13d2f07730,Penalties and Disqualifications,10,,cdb32d12-3aa3-48cf-8c61-35e79ed20813
CHAPTER,904a9cb0-c18c-467d-9f25-e6e1c11239de,Arbitration and Interpretation of Rules,11,,cdb32d12-3aa3-48cf-8c61-35e79ed20813
CHAPTER,5de1ba9c-0a14-4e2f-a308-b9ed1af4a54a,Miscellaneous Matters,12,,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,ef2c3e71-c5d5-496a-9eb6-ad7519c9b5d5,,8.1.3.1,When a written stage briefing requires that a competitor�s firearm and/or allied equipment be placed on a table or another surface prior to the Start Signal~ they must be placed as stipulated in the written stage briefing. Apart from components normally affixed to them (e.g. a thumb rest~ thumb safety~ racking or cocking handle~ base pad etc.)~ other items must not be used to artificially elevate them (also see Rule 5.1.8).,3cb2c856-1353-47c8-a2a9-2ea0aefb7a64,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,19f48262-ece7-4a36-88b7-1a5651e2ba25,,8.2.2.1,Unless otherwise stated in the written stage briefing holding the gun upside down is not acceptable.,cdb73047-8627-4ae7-9a15-379fbbd819e6,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,78797523-9260-44ca-b8fd-e99a690aca96,,8.2.2.2,A competitor who attempts or completes a course of fire where an incorrect start position was used may be required by a Range Officer to reshoot the course of fire.,cdb73047-8627-4ae7-9a15-379fbbd819e6,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,443379eb-672a-4761-a3da-65a7814bdbae,,8.2.2.3,Different stages may require the "ready position" to be prone~ kneeling~ sitting or as otherwise stated in the written stage briefing. However~ the "ready condition" of the firearm stipulated here and the general outline of the "ready position" will prevail.,cdb73047-8627-4ae7-9a15-379fbbd819e6,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,68b76775-8ae1-4805-aa88-114ce0d6a340,,8.2.2.4,A course of fire must never permit a competitor to start a stage with the firearm mounted into the shoulder and pointing towards targets.,cdb73047-8627-4ae7-9a15-379fbbd819e6,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,70b8ab5e-136b-42a7-a775-48cdab14a6e2,,8.3.1.1,Once the appropriate command has been given~ the competitor must not move away from the start location prior to issuance of the Start Signal without the prior approval~ and under the direct supervision~ of the Range Officer. Violation will result in a warning for the first offense and may result in the application of Rule 10.6.1 for a subsequent offense in the same match.,583684dc-d611-48cc-b28c-4737b54962f0,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,1a887e61-16cd-4027-997c-60ec2b09521d,,8.3.4.1,In the event that a competitor inadvertently begins shooting prematurely ("false start")~ the Range Officer will~ as soon as possible~ stop and restart the competitor once the course of fire has been restored.,8c3c16ad-efaf-488a-adf9-632a29346484,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,6398a228-84fb-4ff8-a458-eb2534ab8a98,,8.3.4.2,A competitor who reacts to a Start Signal but~ for any reason~ does not continue their attempt at the course of fire and fails to have an official time recorded on the timing device operated by the Range Officer~ will be given a zero time and zero score for that stage.,8c3c16ad-efaf-488a-adf9-632a29346484,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,84a2bdb6-9e13-4fae-803f-e3102106cb31,,8.3.5.1,When two or more courses of fire share a common shooting bay or area~ Range Officers may issue other interim commands on completion of the first COF~ in order to prepare the competitor for the second and subsequent COF (e.g. "Reload if required"). Any such interim commands to be used must be clearly stated in the written stage briefing.,e6fdb1dc-ea61-4e93-b30f-731912b95201,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,8e6bca7f-7dd7-4ed9-a8d6-c28fa266dc40,,8.3.7.1,Close the action~ pull the trigger to release the hammer and then open the action again.,20476888-4109-4ded-b242-8f4778e06957,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,5ca6e0a5-7009-4970-857d-c968571ff1d7,,8.3.7.2,If the gun proves to be clear~ a chamber safety flag must be fitted. The action can remain open or be closed.,20476888-4109-4ded-b242-8f4778e06957,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,08bcddaf-3981-4ee9-9adb-241a11929e3a,,8.3.7.3,If the gun does not prove to be clear~ the Range Officer will resume the commands from Rule 8.3.6 (also see Rule 10.4.3).,20476888-4109-4ded-b242-8f4778e06957,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,e8a02df3-f3d3-4054-8123-d0472754a0b0,,8.3.7.4,Full compliance with Rules 8.3.7.1 and 8.3.7.2 signifies the end of the course of fire. The competitor must then comply with Rule 5.2.1.,20476888-4109-4ded-b242-8f4778e06957,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,637d0a54-b97a-4d96-ad3f-550c8362cb72,,8.3.9.1,The recommended physical signals are taps on the competitor�s weak side shoulder using a countdown protocol~ namely 3 taps for "Are You Ready?"~ 2 taps for "Standby" and 1 tap to coincide with the Start Signal.,bcad0f3e-c890-4d1b-8798-3bc661c25d78,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,a8c2838f-dc28-48a6-a0db-4fe370e82ba7,,8.3.9.2,Competitors wishing instead to use their own electronic or other device must firstly submit it for examination~ testing and approval by the Range Master before it can be used.,bcad0f3e-c890-4d1b-8798-3bc661c25d78,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,44397a11-9787-4fe5-8dcc-84e88fa16fe2,,8.5.1.1,Taking more than one step in any direction.,8fc58e25-b087-4076-9060-cef5f2683b78,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,0ef1a26d-f2b8-4541-8a2b-e3402a0d16f8,,8.5.1.2,Changing shooting position (e.g. from standing to kneeling~ from seated to standing etc.).,8fc58e25-b087-4076-9060-cef5f2683b78,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,99b99e2d-efde-464a-b95f-e2eeecc47f3b,,8.6.1.1,Competitors confined to wheelchairs or similar devices may be given special dispensation by the Range Master in respect of mobility assistance. However~ the provisions of Rule 10.2.10 may still apply~ at the Range Master�s discretion.,a1423412-8b06-4e77-8fc9-92b15d24db0a,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,05bb28f0-6e30-402f-bf55-8c27f1e3451f,,8.7.1.1,If match organizers also prohibit taking a sight picture with an unloaded firearm prior to the Start Signal~ competitors must be advised in the written stage briefing. Violation will result in a warning for the first occurrence and one procedural penalty for each subsequent occurrence in the same match.,589d5105-2ebb-485e-8379-7b9d5dce6d60,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,f7ea0504-b1eb-4e3f-981a-e1646ba3c61d,,8.7.1.2,When permitted~ competitors taking a sight picture with an unloaded firearm prior to the Start Signal must only do so on a single target~ to verify that their sights are prepared as required. Competitors who test a targeting sequence or a shooting position while taking a sight picture will incur one procedural penalty per occurrence.,589d5105-2ebb-485e-8379-7b9d5dce6d60,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,4de6392e-964d-441a-a735-d34dc3a677e4,,9.1.2.1,Score the affected target as a missed target; or,cbc239be-c80a-4803-a057-48931901c925,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,28488087-2d0c-40d2-8a17-c05291288f83,,9.1.2.2,Impose penalties for any affected no-shoots.,cbc239be-c80a-4803-a057-48931901c925,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,972f7df5-9bbb-40d4-a8a4-2c4b06441aa3,,9.1.4.1,In the event that patches or tape applied to a restored paper target are accidentally blown off by wind~ muzzle blast or another reason~ and it is not obvious to the Range Officer which hits were made by the competitor being scored~ the competitor will be required to reshoot the course of fire.,9bb54fc3-b975-4add-b556-c8be28cf3fea,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,1297b596-c81c-4804-8bfd-061dbac05905,,9.1.4.2,A competitor who hesitates or self-stops during his attempt at a course of fire~ due to a belief that one or more targets have not been restored or reset~ is not entitled to a reshoot.,9bb54fc3-b975-4add-b556-c8be28cf3fea,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,d923c3da-4eb4-4c1d-91bf-bfd742903bb5,,9.1.5.1,Bullet strikes wholly within the scoring area of a paper target~ and continues on to strike the scoring area of another paper target~ the hit on the subsequent paper target will not count for score or penalty~ as the case may be.,b0ad40d1-74c9-4653-9e69-c9b94a5bcf2b,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,6206a075-06b7-4b79-ae34-5e648c4fc7c5,,9.1.5.2,Bullet strikes wholly within the scoring area of a paper target~ and continues on to hit or strike down a metal target~ or hits a frangible target or an electronically registering target that activates other range equipment~ this will be treated as range equipment failure. The competitor will be required to reshoot the course of fire~ after it has been restored.,b0ad40d1-74c9-4653-9e69-c9b94a5bcf2b,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,8c5bd0df-15e2-4e77-9a5a-d3fc14138fd2,,9.1.5.3,Bullet strikes partially within the scoring area of a paper or metal target~ and continues on to strike the scoring area of another paper target~ the hit on the subsequent paper target will also count for score or penalty~ as the case may be.,b0ad40d1-74c9-4653-9e69-c9b94a5bcf2b,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,1dd5f830-418d-467a-8cb7-aec7239e4b3b,,9.1.5.4,Bullet strikes partially within the scoring area of a paper or metal target~ and continues on to strike down (or hit the scoring area of) another metal target~ the fallen (or hit on the) subsequent metal target will also count for score or penalty~ as the case may be.,b0ad40d1-74c9-4653-9e69-c9b94a5bcf2b,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,c6cdd15b-048c-4a15-ba0e-9e8bd6b0cf2b,,9.1.6.1,Bullet strikes wholly within hard cover~ and continues on to strike the scoring area of a scoring paper target or no-shoot~ the hit on the paper target will not count for score or penalty~ as the case may be.,8a574f1b-1bc0-4506-9e66-24d89cc949c3,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,33d4050c-4785-4408-9808-33e1852250ef,,9.1.6.2,Bullet strikes wholly within hard cover~ and continues on to hit or strike down a metal target~ or hits a frangible target or an electronically registering target that activates other range equipment~ this will be treated as range equipment failure (see Rule 4.6.1). The competitor will be required to reshoot the course of fire~ after it has been restored.,8a574f1b-1bc0-4506-9e66-24d89cc949c3,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,acc83cd0-c496-437a-925b-a29bbcd3dc99,,9.1.6.3,Bullet strikes partially within hard cover~ and continues on to strike the scoring area of a paper target~ the hit on that paper target will count for score or penalty~ as the case may be.,8a574f1b-1bc0-4506-9e66-24d89cc949c3,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,1f7085c6-c213-4b26-8a69-ca600e2fd65d,,9.1.6.4,Bullet strikes partially within hard cover~ and continues on to strike down a scoring metal target~ the fallen target will count for score. If a bullet strikes partially within hard cover~ and continues on to strike down or hit a metal no-shoot~ the fallen no-shoot or hit thereon will count for penalty.,8a574f1b-1bc0-4506-9e66-24d89cc949c3,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,74ce2389-5334-41d5-a406-6a697bbb2cda,,9.2.1.1,A competitor's score is calculated by adding the highest value stipulated number of hits per target~ minus penalties~ divided by the total time (recorded to two decimal places) taken by the competitor to complete the course of fire~ to arrive at a hit factor. The overall stage results are factored by awarding the competitor with the highest hit factor the maximum points available for the course of fire~ with all other competitors ranked relatively below the stage winner.,04c70742-aaed-4732-bd3d-c744171a5623,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,eea0f380-9428-4936-9d4f-8c1ad6185919,,9.4.1.1,It is recommended that disappearing metal and frangible targets be scored 10 points per target.,b856b0f6-f0a5-4256-b6fe-bb27a9c2c3ae,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,a95f4de7-53be-4399-81ac-1165151f8bb4,,9.4.1.2,Metal and frangible targets that require a difficult shot may score 10 points per target.,b856b0f6-f0a5-4256-b6fe-bb27a9c2c3ae,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,14442f33-3b5b-48bb-a021-be28d1ccf26b,,9.4.1.3,Not applicable.,b856b0f6-f0a5-4256-b6fe-bb27a9c2c3ae,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,de4c3361-e4c0-47fd-b368-4b76044a9b10,,9.4.1.4,The scoring of targets as referred to in Rules 9.4.1.1 and 9.4.1.2 is restricted to not more than 10% of the total number of targets in the match. Their use must have been approved during the course review process and they must be clearly identified in the written stage briefing.,b856b0f6-f0a5-4256-b6fe-bb27a9c2c3ae,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,31596000-daf1-4257-aa49-83059e8a7460,,9.5.4.1,Enlarged holes in paper targets which exceed the competitor's bullet diameter will not count for score or penalty unless there is visible evidence within the remnants of the hole (e.g. a grease mark~ striations or a "crown" etc.)~ to eliminate a presumption that the hole was caused by a ricochet or splatter.,90247757-34dd-4014-8e8e-13d30826b42e,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,23e5e936-03d9-4872-a811-79a480e09b65,,9.7.6.1,If the time is missing~ the competitor will receive a zero score for the stage.,d4faeada-70f2-40b5-ae16-b9086f1b7287,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,4db0d904-35b6-4bb0-983d-4396f1870e0f,,9.7.6.2,If insufficient hits or misses have been recorded on the score sheet~ those which have been recorded will be deemed complete and conclusive.,d4faeada-70f2-40b5-ae16-b9086f1b7287,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,e3f9cd88-7d1c-4647-b7e5-801b315a5ea3,,9.7.6.3,If excessive hits or misses have been recorded on the score sheet~ the highest value scoring hits recorded will be used.,d4faeada-70f2-40b5-ae16-b9086f1b7287,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,38bfdd49-76f7-4ce2-9146-f6420253eec8,,9.7.6.4,Procedural penalties recorded on the score sheet will be deemed complete and conclusive~ except where Rule 8.6.2 applies.,d4faeada-70f2-40b5-ae16-b9086f1b7287,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,91082035-1ccd-4666-9e05-5d6189e13455,,9.7.6.5,If the identity of the competitor is missing from a score sheet~ it must be referred to the Range Master~ who must take whatever action he deems necessary to rectify the situation.,d4faeada-70f2-40b5-ae16-b9086f1b7287,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,da5ebab4-5cc9-4c7b-a93e-3b9a77137188,,9.7.7.1,Once a reshoot has been completed~ the outcome of the reshoot will stand~ even if a record of the original score is subsequently discovered.,dcd2a129-88bc-48d3-87e6-29dda3aa944e,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,af3b1279-a1cc-4ef2-901c-8397e48f6429,,10.2.10.1,If the request is approved by the Range Master~ he must state~ in advance of the competitor attempting the course of fire~ the extent of the special penalty~ ranging from 1% to 20% of the competitor's points "as shot"~ to be deducted.,7c690562-3ca4-4b69-9e89-0cb82522dae8,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,86a3ae2e-4138-4700-b7dd-03c4074b7b56,,10.2.10.2,Alternatively~ the Range Master may waive application of any penalties in respect of a competitor who~ due to having a significant physical disability~ is unable to comply with the stated course requirement.,7c690562-3ca4-4b69-9e89-0cb82522dae8,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,9a9e6f5e-2c57-463c-8144-cda1c932410a,,10.2.10.3,If the request is denied by the Range Master~ normal procedural penalties will apply.,7c690562-3ca4-4b69-9e89-0cb82522dae8,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,de4af541-35ba-4675-ad92-508ea269fd19,,10.2.1.1,However~ if the competitor has gained a significant advantage on any target(s) while faulting~ he may instead be assessed 1 procedural penalty for each shot fired at the subject target(s) while faulting.,b4813012-d7c2-4730-89b3-7a9dc5cdf7a6,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,c64c6e97-3295-45a8-aba6-ba8c5e099dc1,Exception,10.4.3.1,a detonation~ which occurs while unloading a firearm~ is not considered a shot or discharge subject to a disqualification. However~ Rule 5.1.6 may apply.,f9d2ee4b-9ed6-4760-b83f-8cd93f260867,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,35b7931a-f3c8-4745-8c4d-c5a4aab50b5d,,10.4.8.1,The firearm must be immediately presented for inspection to the Range Master or his delegate~ who will inspect the firearm and carry out any tests necessary to establish that a broken or defective part caused the discharge. A competitor may not later appeal a disqualification for an accidental discharge due to a broken or defective part if they fail to present the firearm for inspection prior to leaving the course of fire.,b81c6b25-725e-49df-baef-4a7f6b9a2997,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,2a4fa609-a3c5-434d-b1b0-6bba0d5a7644,,10.5.3.1,The competitor maintains constant physical contact with the firearm~ until it is placed firmly and securely on the ground or another stable object; and,047a2e00-0df4-4a88-97e3-5a64c80dac18,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,9c910310-8bd1-4487-b4e4-18a356160015,,10.5.3.2,The competitor remains within 1 meter of the firearm at all times (except where the firearm is placed at a greater distance~ under the supervision of a Range Officer~ in order to comply with a start position); and,047a2e00-0df4-4a88-97e3-5a64c80dac18,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,4672af46-5c6e-4e03-b2cc-5aa915b77111,,10.5.3.3,The provisions of Rule 10.5.2 do not occur; and,047a2e00-0df4-4a88-97e3-5a64c80dac18,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,5c1e4cd7-75e0-4a7a-b696-bbd2c782b065,,10.5.3.4,The firearm is in the ready condition as specified in Section 8.1; or,047a2e00-0df4-4a88-97e3-5a64c80dac18,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,b08042e3-0b3d-4d18-88a6-2a75a8ad2c7d,,10.5.3.5,The firearm is unloaded and the action is open.,047a2e00-0df4-4a88-97e3-5a64c80dac18,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,82509b01-942c-44c4-8359-62ac9847ac83,,10.5.12.1,The word "handling" does not preclude competitors from entering a Safety Area with live or dummy ammunition in their pockets~ on their belt or in their range bag~ provided the competitor does not physically remove the loose or packaged ammunition from their belt~ pockets or range bag while within the Safety Area.,d1336c4e-7ff7-423b-87d7-b290f3b84148,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,49dab0d4-1783-4e85-9395-929d4c2dbf9f,,11.2.1.1,The IPSC President~ or his delegate~ or a certified Match Official appointed by the Match Director~ (in that order) will serve as Chairman of the committee with no vote.,e774bb1c-3fcd-46e5-8dcc-f4138ef3cc3c,cdb32d12-3aa3-48cf-8c61-35e79ed20813
SUBRULE,ad5faf6e-7152-473d-8b92-1f075653f1b3,,11.2.1.2,Three arbitrators will be appointed by the IPSC President~ or his delegate~ or by the Match Director~ (in that order)~ with one vote each.,e774bb1c-3fcd-46e5-8dcc-f4138ef3cc3c,cdb32d12-3aa3-48cf-8c61-35e79ed20813
